IDStudent,IDSubject,Term,Grade
2151163387,KT569,1,7.53
2151163601,CK795,1,7.53
2151163128,CSE127,1,7.53
2151163474,KT574,1,7.53
2151163200,CSE129,1,7.53
2151163234,CSE129,1,7.53
2151163136,CSE134,2,7.53
2151163469,KT576,2,7.53
2151163428,KT581,2,7.53
2151163695,CK798,2,7.53
2151163587,CK799,2,7.53
2151163220,CSE130,1,7.54
2151163526,CK801,2,7.54
2151163266,KT580,2,7.54
2151163411,KT580,2,7.54
2151163002,CSE130,2,7.54
2151163591,CK799,2,7.54
2151163704,CK799,2,7.54
2151163145,CSE136,2,7.54
2151163006,CSE126,1,7.55
2151163137,CSE125,1,7.55
2151163475,KT567,1,7.55
2151163137,CSE123,1,7.55
2151163173,CSE128,1,7.55
2151163232,CSE132,2,7.55
2151163166,CSE134,2,7.55
2151163377,KT579,2,7.55
2151163371,KT577,2,7.55
2151163420,KT577,2,7.55
2151163650,CK793,1,7.56
2151163195,CSE124,1,7.56
2151163139,CSE126,1,7.56
2151163498,KT569,1,7.56
2151163031,CSE130,2,7.56
2151163535,CK798,2,7.56
2151163545,CK798,2,7.56
2151163549,CK789,1,7.57
2151163698,CK796,1,7.57
2151163430,KT567,1,7.57
2151163367,KT571,1,7.57
2151163356,KT573,1,7.57
2151163311,KT569,1,7.57
2151163535,CK795,1,7.57
2151163118,CSE127,1,7.57
2151163342,KT576,2,7.57
2151163593,CK798,2,7.57
2151163599,CK799,2,7.57
2151163007,CSE130,1,7.58
2151163215,CSE125,1,7.58
2151163236,CSE125,1,7.58
2151163735,CK796,1,7.58
2151163749,CK791,1,7.58
2151163572,CK795,1,7.58
2151163033,CSE128,1,7.58
2151163201,CSE128,1,7.58
2151163234,CSE128,1,7.58
2151163228,CSE129,1,7.58
2151163001,CSE138,2,7.58
2151163627,CK804,2,7.58
2151163563,CK798,2,7.58
2151163014,CSE136,2,7.58
2151163028,CSE124,1,7.59
2151163108,CSE124,1,7.59
2151163075,CSE126,1,7.59
2151163325,KT567,1,7.59
2151163363,KT573,1,7.59
2151163346,KT569,1,7.59
2151163242,CSE132,2,7.59
2151163516,CK804,2,7.59
2151163580,CK800,2,7.59
2151163311,KT580,2,7.59
2151163578,CK798,2,7.59
2151163008,CSE137,2,7.59
2151163112,CSE125,1,7.6
2151163482,KT572,1,7.6
2151163724,CK801,2,7.6
2151163672,CK802,2,7.6
2151163284,KT576,2,7.6
2151163483,KT578,2,7.6
2151163734,CK800,2,7.6
2151163603,CK798,2,7.6
2151163016,CSE135,2,7.6
2151163655,CK794,1,7.61
2151163414,KT572,1,7.61
2151163145,CSE123,1,7.61
2151163472,KT573,1,7.61
2151163461,KT569,1,7.61
2151163327,KT574,1,7.61
2151163528,CK797,2,7.61
2151163727,CK801,2,7.61
2151163145,CSE132,2,7.61
2151163477,KT578,2,7.61
2151163366,KT575,2,7.61
2151163265,KT582,2,7.61
2151163131,CSE136,2,7.61
2151163703,CK796,1,7.62
2151163395,KT571,1,7.62
2151163697,CK790,1,7.62
2151163622,CK795,1,7.62
2151163164,CSE134,2,7.62
2151163251,KT576,2,7.62
2151163282,KT578,2,7.62
2151163671,CK800,2,7.62
2151163732,CK800,2,7.62
2151163360,KT580,2,7.62
2151163658,CK798,2,7.62
2151163699,CK798,2,7.62
2151163523,CK803,2,7.62
2151163633,CK803,2,7.62
2151163063,CSE126,1,7.63
2151163227,CSE123,1,7.63
2151163691,CK790,1,7.63
2151163531,CK791,1,7.63
2151163713,CK791,1,7.63
2151163325,KT574,1,7.63
2151163692,CK797,2,7.63
2151163236,CSE132,2,7.63
2151163180,CSE134,2,7.63
2151163091,CSE133,2,7.63
2151163143,CSE133,2,7.63
2151163567,CK804,2,7.63
2151163176,CSE126,1,7.64
2151163504,CK796,1,7.64
2151163559,CK792,1,7.64
2151163450,KT571,1,7.64
2151163420,KT572,1,7.64
2151163491,KT569,1,7.64
2151163673,CK791,1,7.64
2151163575,CK795,1,7.64
2151163740,CK795,1,7.64
2151163411,KT574,1,7.64
2151163424,KT575,2,7.64
2151163367,KT580,2,7.64
2151163553,CK799,2,7.64
2151163080,CSE136,2,7.64
2151163526,CK796,1,7.65
2151163210,CSE127,1,7.65
2151163011,CSE128,1,7.65
2151163089,CSE128,1,7.65
2151163503,CK797,2,7.65
2151163272,KT576,2,7.65
2151163070,CSE130,2,7.65
2151163644,CK803,2,7.65
2151163390,KT570,1,7.66
2151163296,KT571,1,7.66
2151163264,KT569,1,7.66
2151163192,CSE127,1,7.66
2151163189,CSE134,2,7.66
2151163422,KT578,2,7.66
2151163487,KT575,2,7.66
2151163472,KT579,2,7.66
2151163255,KT581,2,7.66
2151163627,CK789,1,7.67
2151163138,CSE126,1,7.67
2151163463,KT568,1,7.67
2151163498,KT570,1,7.67
2151163608,CK792,1,7.67
2151163227,CSE127,1,7.67
2151163068,CSE129,1,7.67
2151163639,CK801,2,7.67
2151163544,CK802,2,7.67
2151163151,CSE135,2,7.67
2151163331,KT582,2,7.67
2151163280,KT568,1,7.68
2151163747,CK792,1,7.68
2151163395,KT567,1,7.68
2151163312,KT571,1,7.68
2151163001,CSE124,1,7.69
2151163316,KT568,1,7.69
2151163359,KT568,1,7.69
2151163437,KT574,1,7.69
2151163431,KT576,2,7.69
2151163403,KT575,2,7.69
2151163404,KT575,2,7.69
2151163276,KT577,2,7.69
2151163055,CSE137,2,7.69
2151163529,CK789,1,7.7
2151163564,CK793,1,7.7
2151163530,CK794,1,7.7
2151163300,KT572,1,7.7
2151163494,KT573,1,7.7
2151163600,CK797,2,7.7
2151163078,CSE134,2,7.7
2151163529,CK804,2,7.7
2151163138,CSE130,2,7.7
2151163741,CK798,2,7.7
2151163096,CSE136,2,7.7
2151163089,CSE137,2,7.7
2151163266,KT568,1,7.71
2151163137,CSE127,1,7.71
2151163279,KT576,2,7.71
2151163457,KT576,2,7.71
2151163410,KT578,2,7.71
2151163385,KT575,2,7.71
2151163476,KT580,2,7.71
2151163706,CK803,2,7.71
2151163100,CSE136,2,7.71
2151163012,CSE137,2,7.71
2151163515,CK792,1,7.72
2151163387,KT571,1,7.72
2151163476,KT573,1,7.72
2151163572,CK790,1,7.72
2151163623,CK795,1,7.72
2151163653,CK795,1,7.72
2151163003,CSE127,1,7.72
2151163275,KT574,1,7.72
2151163384,KT574,1,7.72
2151163231,CSE129,1,7.72
2151163034,CSE138,2,7.72
2151163101,CSE138,2,7.72
2151163047,CSE132,2,7.72
2151163665,CK798,2,7.72
2151163714,CK798,2,7.72
2151163648,CK793,1,7.73
2151163198,CSE130,1,7.73
2151163336,KT571,1,7.73
2151163011,CSE123,1,7.73
2151163164,CSE127,1,7.73
2151163654,CK797,2,7.73
2151163655,CK801,2,7.73
2151163047,CSE134,2,7.73
2151163289,KT580,2,7.73
2151163096,CSE130,2,7.73
2151163547,CK798,2,7.73
2151163582,CK799,2,7.73
2151163488,KT582,2,7.73
2151163553,CK793,1,7.74
2151163676,CK794,1,7.74
2151163311,KT570,1,7.74
2151163275,KT569,1,7.74
2151163545,CK791,1,7.74
2151163671,CK791,1,7.74
2151163577,CK801,2,7.74
2151163524,CK802,2,7.74
2151163308,KT576,2,7.74
2151163510,CK804,2,7.74
2151163653,CK800,2,7.74
2151163312,KT575,2,7.74
2151163279,KT580,2,7.74
2151163478,KT580,2,7.74
2151163133,CSE130,2,7.74
2151163049,CSE124,1,7.75
2151163499,KT568,1,7.75
2151163736,CK796,1,7.75
2151163482,KT567,1,7.75
2151163172,CSE123,1,7.75
2151163639,CK795,1,7.75
2151163095,CSE127,1,7.75
2151163102,CSE129,1,7.75
2151163564,CK802,2,7.75
2151163463,KT580,2,7.75
2151163582,CK798,2,7.75
2151163413,KT577,2,7.75
2151163600,CK799,2,7.75
2151163715,CK799,2,7.75
2151163252,KT582,2,7.75
2151163374,KT582,2,7.75
2151163239,CSE124,1,7.76
2151163367,KT570,1,7.76
2151163314,KT572,1,7.76
2151163584,CK790,1,7.76
2151163712,CK795,1,7.76
2151163186,CSE127,1,7.76
2151163205,CSE127,1,7.76
2151163153,CSE128,1,7.76
2151163095,CSE129,1,7.76
2151163539,CK800,2,7.76
2151163314,KT579,2,7.76
2151163484,KT582,2,7.76
2151163125,CSE130,1,7.77
2151163078,CSE124,1,7.77
2151163190,CSE124,1,7.77
2151163651,CK790,1,7.77
2151163398,KT574,1,7.77
2151163244,CSE128,1,7.77
2151163158,CSE129,1,7.77
2151163549,CK801,2,7.77
2151163244,CSE132,2,7.77
2151163311,KT578,2,7.77
2151163261,KT575,2,7.77
2151163536,CK803,2,7.77
2151163586,CK794,1,7.78
2151163013,CSE130,1,7.78
2151163201,CSE130,1,7.78
2151163054,CSE125,1,7.78
2151163560,CK792,1,7.78
2151163524,CK791,1,7.78
2151163198,CSE132,2,7.78
2151163616,CK804,2,7.78
2151163650,CK800,2,7.78
2151163540,CK798,2,7.78
2151163257,KT577,2,7.78
2151163038,CSE137,2,7.78
2151163573,CK794,1,7.79
2151163168,CSE124,1,7.79
2151163149,CSE125,1,7.79
2151163077,CSE123,1,7.79
2151163139,CSE123,1,7.79
2151163635,CK797,2,7.79
2151163264,KT578,2,7.79
2151163480,KT579,2,7.79
2151163585,CK799,2,7.79
2151163588,CK796,1,7.8
2151163568,CK790,1,7.8
2151163204,CSE129,1,7.8
2151163685,CK802,2,7.8
2151163737,CK804,2,7.8
2151163003,CSE135,2,7.8
2151163401,KT582,2,7.8
2151163423,KT582,2,7.8
2151163210,CSE136,2,7.8
2151163638,CK789,1,7.81
2151163737,CK790,1,7.81
2151163331,KT569,1,7.81
2151163655,CK795,1,7.81
2151163416,KT574,1,7.81
2151163593,CK801,2,7.81
2151163176,CSE138,2,7.81
2151163128,CSE134,2,7.81
2151163592,CK800,2,7.81
2151163655,CK799,2,7.81
2151163550,CK803,2,7.81
2151163012,CSE135,2,7.81
2151163065,CSE137,2,7.81
2151163346,KT568,1,7.82
2151163287,KT567,1,7.82
2151163451,KT567,1,7.82
2151163064,CSE123,1,7.82
2151163580,CK795,1,7.82
2151163036,CSE132,2,7.82
2151163428,KT578,2,7.82
2151163536,CK800,2,7.82
2151163473,KT575,2,7.82
2151163255,KT579,2,7.82
2151163711,CK803,2,7.82
2151163040,CSE136,2,7.82
2151163211,CSE137,2,7.82
2151163670,CK789,1,7.83
2151163150,CSE125,1,7.83
2151163340,KT571,1,7.83
2151163293,KT572,1,7.83
2151163561,CK804,2,7.83
2151163368,KT575,2,7.83
2151163023,CSE130,2,7.83
2151163247,CSE130,2,7.83
2151163474,KT581,2,7.83
2151163430,KT582,2,7.83
2151163068,CSE126,1,7.84
2151163113,CSE126,1,7.84
2151163325,KT571,1,7.84
2151163394,KT571,1,7.84
2151163623,CK801,2,7.84
2151163198,CSE134,2,7.84
2151163426,KT582,2,7.84
2151163204,CSE124,1,7.85
2151163357,KT568,1,7.85
2151163451,KT568,1,7.85
2151163025,CSE125,1,7.85
2151163564,CK796,1,7.85
2151163614,CK796,1,7.85
2151163440,KT571,1,7.85
2151163387,KT572,1,7.85
2151163046,CSE123,1,7.85
2151163597,CK795,1,7.85
2151163548,CK801,2,7.85
2151163321,KT576,2,7.85
2151163086,CSE133,2,7.85
2151163705,CK800,2,7.85
2151163438,KT579,2,7.85
2151163722,CK789,1,7.86
2151163417,KT568,1,7.86
2151163621,CK795,1,7.86
2151163154,CSE128,1,7.86
2151163115,CSE138,2,7.86
2151163045,CSE133,2,7.86
2151163615,CK804,2,7.86
2151163261,KT580,2,7.86
2151163256,KT581,2,7.86
2151163460,KT581,2,7.86
2151163039,CSE125,1,7.87
2151163115,CSE123,1,7.87
2151163571,CK790,1,7.87
2151163179,CSE129,1,7.87
2151163632,CK801,2,7.87
2151163217,CSE132,2,7.87
2151163160,CSE134,2,7.87
2151163235,CSE136,2,7.87
2151163023,CSE125,1,7.88
2151163298,KT567,1,7.88
2151163529,CK790,1,7.88
2151163624,CK790,1,7.88
2151163671,CK802,2,7.88
2151163691,CK802,2,7.88
2151163199,CSE134,2,7.88
2151163370,KT576,2,7.88
2151163416,KT576,2,7.88
2151163637,CK804,2,7.88
2151163581,CK800,2,7.88
2151163627,CK800,2,7.88
2151163423,KT581,2,7.88
2151163493,KT577,2,7.88
2151163636,CK799,2,7.88
2151163582,CK789,1,7.89
2151163593,CK794,1,7.89
2151163047,CSE130,1,7.89
2151163373,KT573,1,7.89
2151163750,CK791,1,7.89
2151163419,KT578,2,7.89
2151163529,CK798,2,7.89
2151163299,KT577,2,7.89
2151163313,KT577,2,7.89
2151163351,KT577,2,7.89
2151163669,CK803,2,7.89
2151163226,CSE136,2,7.89
2151163152,CSE137,2,7.89
2151163079,CSE128,1,7.9
2151163016,CSE134,2,7.9
2151163325,KT575,2,7.9
2151163413,KT580,2,7.9
2151163496,KT580,2,7.9
2151163116,CSE135,2,7.9
2151163381,KT582,2,7.9
2151163727,CK794,1,7.91
2151163210,CSE130,1,7.91
2151163230,CSE124,1,7.91
2151163700,CK796,1,7.91
2151163402,KT567,1,7.91
2151163419,KT567,1,7.91
2151163337,KT571,1,7.91
2151163357,KT571,1,7.91
2151163191,CSE123,1,7.91
2151163349,KT573,1,7.91
2151163733,CK804,2,7.91
2151163539,CK803,2,7.91
2151163228,CSE137,2,7.91
2151163560,CK794,1,7.92
2151163331,KT567,1,7.92
2151163278,KT572,1,7.92
2151163663,CK797,2,7.92
2151163041,CSE138,2,7.92
2151163142,CSE134,2,7.92
2151163682,CK800,2,7.92
2151163561,CK799,2,7.92
2151163406,KT582,2,7.92
2151163149,CSE136,2,7.92
2151163617,CK793,1,7.93
2151163632,CK793,1,7.93
2151163281,KT567,1,7.93
2151163401,KT573,1,7.93
2151163544,CK795,1,7.93
2151163301,KT574,1,7.93
2151163749,CK801,2,7.93
2151163075,CSE138,2,7.93
2151163371,KT576,2,7.93
2151163419,KT576,2,7.93
2151163546,CK804,2,7.93
2151163269,KT580,2,7.93
2151163640,CK799,2,7.93
2151163698,CK803,2,7.93
2151163129,CSE136,2,7.93
2151163667,CK794,1,7.94
2151163135,CSE130,1,7.94
2151163073,CSE125,1,7.94
2151163434,KT572,1,7.94
2151163098,CSE123,1,7.94
2151163730,CK791,1,7.94
2151163125,CSE129,1,7.94
2151163011,CSE132,2,7.94
2151163282,KT575,2,7.94
2151163634,CK803,2,7.94
2151163180,CSE130,1,7.95
2151163300,KT568,1,7.95
2151163576,CK796,1,7.95
2151163409,KT567,1,7.95
2151163497,KT567,1,7.95
2151163440,KT572,1,7.95
2151163661,CK797,2,7.95
2151163393,KT576,2,7.95
2151163271,KT578,2,7.95
2151163412,KT575,2,7.95
2151163270,KT579,2,7.95
2151163588,CK798,2,7.95
2151163297,KT577,2,7.95
2151163587,CK789,1,7.96
2151163505,CK794,1,7.96
2151163558,CK794,1,7.96
2151163719,CK794,1,7.96
2151163296,KT568,1,7.96
2151163319,KT568,1,7.96
2151163224,CSE125,1,7.96
2151163600,CK790,1,7.96
2151163174,CSE127,1,7.96
2151163075,CSE129,1,7.96
2151163004,CSE133,2,7.96
2151163144,CSE133,2,7.96
2151163449,KT580,2,7.96
2151163597,CK799,2,7.96
2151163042,CSE135,2,7.96
2151163335,KT582,2,7.96
2151163134,CSE136,2,7.96
2151163214,CSE136,2,7.96
2151163322,KT573,1,7.97
2151163569,CK790,1,7.97
2151163695,CK795,1,7.97
2151163749,CK795,1,7.97
2151163575,CK801,2,7.97
2151163517,CK802,2,7.97
2151163403,KT576,2,7.97
2151163085,CSE133,2,7.97
2151163191,CSE133,2,7.97
2151163353,KT580,2,7.97
2151163045,CSE130,2,7.97
2151163079,CSE130,2,7.97
2151163456,KT581,2,7.97
2151163519,CK798,2,7.97
2151163578,CK803,2,7.97
2151163098,CSE135,2,7.97
2151163522,CK793,1,7.98
2151163729,CK793,1,7.98
2151163167,CSE130,1,7.98
2151163160,CSE124,1,7.98
2151163337,KT568,1,7.98
2151163341,KT574,1,7.98
2151163612,CK801,2,7.98
2151163527,CK802,2,7.98
2151163359,KT578,2,7.98
2151163654,CK798,2,7.98
2151163113,CSE135,2,7.98
2151163332,KT582,2,7.98
2151163096,CSE137,2,7.98
2151163128,CSE137,2,7.98
2151163576,CK792,1,7.99
2151163273,KT567,1,7.99
2151163308,KT573,1,7.99
2151163673,CK797,2,7.99
2151163229,CSE134,2,7.99
2151163112,CSE133,2,7.99
2151163593,CK804,2,7.99
2151163147,CSE137,2,7.99
2151163435,KT567,1,8
2151163701,CK795,1,8
2151163398,KT569,1,8
2151163457,KT573,1,8
2151163539,CK795,1,8
2151163452,KT582,2,8
2151163573,CK793,1,8
2151163578,CK799,2,8
2151163722,CK793,1,8
2151163452,KT575,2,8
2151163536,CK789,1,8
2151163716,CK793,1,8
2151163295,KT568,1,8
2151163029,CSE125,1,8
2151163244,CSE125,1,8
2151163628,CK796,1,8
2151163461,KT570,1,8
2151163418,KT567,1,8
2151163279,KT572,1,8
2151163309,KT572,1,8
2151163433,KT573,1,8
2151163300,KT569,1,8
2151163658,CK791,1,8
2151163012,CSE127,1,8
2151163131,CSE128,1,8
2151163208,CSE128,1,8
2151163122,CSE129,1,8
2151163559,CK797,2,8
2151163722,CK801,2,8
2151163605,CK802,2,8
2151163175,CSE138,2,8
2151163006,CSE132,2,8
2151163045,CSE132,2,8
2151163162,CSE132,2,8
2151163269,KT576,2,8
2151163369,KT578,2,8
2151163696,CK800,2,8
2151163283,KT575,2,8
2151163691,CK798,2,8
2151163375,KT577,2,8
2151163672,CK799,2,8
2151163693,CK803,2,8
2151163270,KT582,2,8
2151163070,CSE137,2,8
2151163191,CSE137,2,8
2151163413,KT571,1,8
2151163650,CK797,2,8
2151163432,KT570,1,8.01
2151163644,CK802,2,8.01
2151163193,CSE132,2,8.01
2151163330,KT579,2,8.01
2151163398,KT581,2,8.01
2151163689,CK799,2,8.01
2151163257,KT571,1,8.02
2151163662,CK795,1,8.02
2151163656,CK797,2,8.02
2151163560,CK801,2,8.02
2151163134,CSE134,2,8.02
2151163145,CSE134,2,8.02
2151163468,KT576,2,8.02
2151163221,CSE133,2,8.02
2151163418,KT578,2,8.02
2151163275,KT575,2,8.02
2151163279,KT581,2,8.02
2151163204,CSE135,2,8.02
2151163246,CSE135,2,8.02
2151163653,CK792,1,8.03
2151163728,CK792,1,8.03
2151163315,KT571,1,8.03
2151163494,KT569,1,8.03
2151163004,CSE127,1,8.03
2151163265,KT574,1,8.03
2151163239,CSE129,1,8.03
2151163729,CK804,2,8.03
2151163431,KT579,2,8.03
2151163495,KT579,2,8.03
2151163747,CK798,2,8.03
2151163712,CK803,2,8.03
2151163229,CSE135,2,8.03
2151163523,CK789,1,8.04
2151163496,KT570,1,8.04
2151163643,CK797,2,8.04
2151163688,CK804,2,8.04
2151163547,CK800,2,8.04
2151163386,KT580,2,8.04
2151163482,KT581,2,8.04
2151163464,KT577,2,8.04
2151163506,CK792,1,8.05
2151163285,KT567,1,8.05
2151163116,CSE123,1,8.05
2151163247,CSE123,1,8.05
2151163614,CK790,1,8.05
2151163686,CK791,1,8.05
2151163556,CK795,1,8.05
2151163700,CK795,1,8.05
2151163189,CSE129,1,8.05
2151163534,CK802,2,8.05
2151163049,CSE132,2,8.05
2151163050,CSE134,2,8.05
2151163320,KT575,2,8.05
2151163490,KT580,2,8.05
2151163182,CSE130,2,8.05
2151163278,KT581,2,8.05
2151163563,CK799,2,8.05
2151163616,CK799,2,8.05
2151163004,CSE123,1,8.06
2151163560,CK791,1,8.06
2151163112,CSE129,1,8.06
2151163477,KT575,2,8.06
2151163254,KT580,2,8.06
2151163372,KT580,2,8.06
2151163560,CK798,2,8.06
2151163435,KT577,2,8.06
2151163705,CK803,2,8.06
2151163152,CSE135,2,8.06
2151163071,CSE127,1,8.07
2151163033,CSE132,2,8.07
2151163418,KT576,2,8.07
2151163245,CSE133,2,8.07
2151163486,KT579,2,8.07
2151163134,CSE130,2,8.07
2151163294,KT577,2,8.07
2151163374,KT577,2,8.07
2151163348,KT570,1,8.08
2151163378,KT569,1,8.08
2151163489,KT569,1,8.08
2151163655,CK802,2,8.08
2151163242,CSE138,2,8.08
2151163495,KT570,1,8.09
2151163335,KT567,1,8.09
2151163297,KT571,1,8.09
2151163342,KT572,1,8.09
2151163587,CK790,1,8.09
2151163007,CSE127,1,8.09
2151163066,CSE127,1,8.09
2151163359,KT574,1,8.09
2151163133,CSE128,1,8.09
2151163399,KT575,2,8.09
2151163673,CK798,2,8.09
2151163580,CK803,2,8.09
2151163548,CK794,1,8.1
2151163157,CSE130,1,8.1
2151163748,CK792,1,8.1
2151163049,CSE123,1,8.1
2151163707,CK790,1,8.1
2151163177,CSE127,1,8.1
2151163099,CSE129,1,8.1
2151163563,CK804,2,8.1
2151163383,KT577,2,8.1
2151163073,CSE137,2,8.1
2151163137,CSE130,1,8.11
2151163192,CSE130,1,8.11
2151163129,CSE124,1,8.11
2151163024,CSE126,1,8.11
2151163621,CK796,1,8.11
2151163357,KT570,1,8.11
2151163395,KT570,1,8.11
2151163552,CK790,1,8.11
2151163460,KT569,1,8.11
2151163115,CSE127,1,8.11
2151163121,CSE127,1,8.11
2151163109,CSE128,1,8.11
2151163108,CSE132,2,8.11
2151163351,KT579,2,8.11
2151163453,KT579,2,8.11
2151163201,CSE135,2,8.11
2151163066,CSE130,1,8.12
2151163203,CSE125,1,8.12
2151163577,CK796,1,8.12
2151163587,CK796,1,8.12
2151163289,KT570,1,8.12
2151163721,CK792,1,8.12
2151163314,KT571,1,8.12
2151163489,KT571,1,8.12
2151163028,CSE123,1,8.12
2151163166,CSE123,1,8.12
2151163336,KT578,2,8.12
2151163418,KT580,2,8.12
2151163644,CK798,2,8.12
2151163658,CK799,2,8.12
2151163019,CSE137,2,8.12
2151163514,CK794,1,8.13
2151163163,CSE130,1,8.13
2151163410,KT571,1,8.13
2151163499,KT571,1,8.13
2151163318,KT572,1,8.13
2151163103,CSE123,1,8.13
2151163720,CK790,1,8.13
2151163561,CK797,2,8.13
2151163147,CSE130,2,8.13
2151163085,CSE135,2,8.13
2151163116,CSE136,2,8.13
2151163649,CK794,1,8.14
2151163213,CSE124,1,8.14
2151163412,KT568,1,8.14
2151163549,CK796,1,8.14
2151163258,KT570,1,8.14
2151163376,KT567,1,8.14
2151163634,CK804,2,8.14
2151163719,CK804,2,8.14
2151163372,KT575,2,8.14
2151163261,KT579,2,8.14
2151163318,KT579,2,8.14
2151163458,KT582,2,8.14
2151163580,CK793,1,8.15
2151163559,CK794,1,8.15
2151163091,CSE130,1,8.15
2151163130,CSE126,1,8.15
2151163270,KT568,1,8.15
2151163682,CK796,1,8.15
2151163565,CK792,1,8.15
2151163433,KT569,1,8.15
2151163093,CSE127,1,8.15
2151163029,CSE138,2,8.15
2151163152,CSE132,2,8.15
2151163043,CSE134,2,8.15
2151163409,KT580,2,8.15
2151163661,CK798,2,8.15
2151163281,KT577,2,8.15
2151163712,CK789,1,8.16
2151163187,CSE124,1,8.16
2151163126,CSE126,1,8.16
2151163368,KT567,1,8.16
2151163633,CK795,1,8.16
2151163544,CK801,2,8.16
2151163124,CSE132,2,8.16
2151163322,KT576,2,8.16
2151163368,KT576,2,8.16
2151163382,KT578,2,8.16
2151163736,CK799,2,8.16
2151163446,KT582,2,8.16
2151163519,CK789,1,8.17
2151163684,CK789,1,8.17
2151163709,CK789,1,8.17
2151163178,CSE130,1,8.17
2151163016,CSE124,1,8.17
2151163631,CK796,1,8.17
2151163486,KT572,1,8.17
2151163182,CSE123,1,8.17
2151163545,CK795,1,8.17
2151163125,CSE132,2,8.17
2151163181,CSE132,2,8.17
2151163057,CSE133,2,8.17
2151163326,KT578,2,8.17
2151163494,KT578,2,8.17
2151163539,CK798,2,8.17
2151163618,CK798,2,8.17
2151163687,CK799,2,8.17
2151163547,CK803,2,8.17
2151163033,CSE136,2,8.17
2151163544,CK789,1,8.18
2151163607,CK789,1,8.18
2151163099,CSE126,1,8.18
2151163101,CSE126,1,8.18
2151163400,KT568,1,8.18
2151163724,CK796,1,8.18
2151163369,KT570,1,8.18
2151163475,KT572,1,8.18
2151163688,CK791,1,8.18
2151163690,CK795,1,8.18
2151163145,CSE127,1,8.18
2151163245,CSE128,1,8.18
2151163530,CK802,2,8.18
2151163146,CSE138,2,8.18
2151163210,CSE134,2,8.18
2151163262,KT580,2,8.18
2151163480,KT577,2,8.18
2151163552,CK799,2,8.18
2151163028,CSE135,2,8.18
2151163510,CK789,1,8.19
2151163574,CK793,1,8.19
2151163587,CK794,1,8.19
2151163589,CK794,1,8.19
2151163051,CSE124,1,8.19
2151163093,CSE124,1,8.19
2151163001,CSE126,1,8.19
2151163356,KT568,1,8.19
2151163736,CK792,1,8.19
2151163550,CK795,1,8.19
2151163583,CK801,2,8.19
2151163097,CSE138,2,8.19
2151163097,CSE132,2,8.19
2151163151,CSE132,2,8.19
2151163191,CSE132,2,8.19
2151163389,KT578,2,8.19
2151163516,CK800,2,8.19
2151163722,CK799,2,8.19
2151163415,KT582,2,8.19
2151163693,CK789,1,8.2
2151163219,CSE130,1,8.2
2151163131,CSE124,1,8.2
2151163186,CSE124,1,8.2
2151163445,KT568,1,8.2
2151163336,KT570,1,8.2
2151163105,CSE123,1,8.2
2151163391,KT573,1,8.2
2151163694,CK795,1,8.2
2151163374,KT574,1,8.2
2151163695,CK801,2,8.2
2151163746,CK802,2,8.2
2151163158,CSE132,2,8.2
2151163226,CSE133,2,8.2
2151163403,KT581,2,8.2
2151163623,CK799,2,8.2
2151163575,CK789,1,8.21
2151163049,CSE130,1,8.21
2151163244,CSE130,1,8.21
2151163218,CSE124,1,8.21
2151163425,KT568,1,8.21
2151163602,CK796,1,8.21
2151163551,CK790,1,8.21
2151163212,CSE127,1,8.21
2151163554,CK801,2,8.21
2151163111,CSE132,2,8.21
2151163182,CSE133,2,8.21
2151163333,KT581,2,8.21
2151163026,CSE126,1,8.22
2151163455,KT573,1,8.22
2151163259,KT569,1,8.22
2151163010,CSE128,1,8.22
2151163534,CK798,2,8.22
2151163260,KT577,2,8.22
2151163072,CSE135,2,8.22
2151163091,CSE137,2,8.22
2151163567,CK789,1,8.23
2151163616,CK794,1,8.23
2151163635,CK796,1,8.23
2151163276,KT567,1,8.23
2151163468,KT573,1,8.23
2151163075,CSE127,1,8.23
2151163557,CK797,2,8.23
2151163133,CSE138,2,8.23
2151163523,CK804,2,8.23
2151163330,KT575,2,8.23
2151163064,CSE136,2,8.23
2151163406,KT568,1,8.24
2151163262,KT570,1,8.24
2151163364,KT571,1,8.24
2151163462,KT571,1,8.24
2151163480,KT571,1,8.24
2151163523,CK795,1,8.24
2151163638,CK797,2,8.24
2151163736,CK802,2,8.24
2151163042,CSE134,2,8.24
2151163255,KT576,2,8.24
2151163551,CK804,2,8.24
2151163646,CK804,2,8.24
2151163509,CK800,2,8.24
2151163334,KT575,2,8.24
2151163358,KT581,2,8.24
2151163341,KT577,2,8.24
2151163678,CK799,2,8.24
2151163067,CSE135,2,8.24
2151163150,CSE136,2,8.24
2151163129,CSE137,2,8.24
2151163615,CK789,1,8.25
2151163571,CK794,1,8.25
2151163474,KT567,1,8.25
2151163612,CK790,1,8.25
2151163709,CK795,1,8.25
2151163637,CK802,2,8.25
2151163011,CSE134,2,8.25
2151163259,KT578,2,8.25
2151163154,CSE130,2,8.25
2151163314,KT577,2,8.25
2151163555,CK799,2,8.25
2151163096,CSE135,2,8.25
2151163577,CK793,1,8.26
2151163191,CSE124,1,8.26
2151163420,KT571,1,8.26
2151163493,KT571,1,8.26
2151163538,CK795,1,8.26
2151163312,KT574,1,8.26
2151163478,KT574,1,8.26
2151163200,CSE128,1,8.26
2151163198,CSE138,2,8.26
2151163275,KT579,2,8.26
2151163126,CSE130,2,8.26
2151163056,CSE125,1,8.27
